member_id	Pu	My	Mz	Sy	Sz	section
25	1.466	1.239	2.046	0.118	4.801	column1
25	1.466	0.681	1.437	0.118	4.801	column1
25	1.466	2.602	4.919	0.118	4.801	column1
25	1.466	4.522	8.402	0.118	4.801	column1
25	1.466	6.443	11.885	0.118	4.801	column1
25	1.466	8.364	15.368	0.118	4.801	column1
25	1.466	10.284	18.85	0.118	4.801	column1
25	149.37	5.08	9.012	8.707	0.07	column1
25	148.073	3.16	5.529	8.707	0.07	column1
25	146.775	1.239	2.046	8.707	0.07	column1
25	145.478	0.681	1.437	8.707	0.07	column1
25	144.18	2.602	4.919	8.707	0.07	column1
25	142.883	4.522	8.402	8.707	0.07	column1
25	141.586	6.443	11.885	8.707	0.07	column1
25	140.288	8.364	15.368	8.707	0.07	column1
25	138.991	10.284	18.85	8.707	0.07	column1
25	149.37	5.08	9.012	8.707	4.801	column1
25	148.073	3.16	5.529	8.707	4.801	column1
25	146.775	1.239	2.046	8.707	4.801	column1
25	145.478	0.681	1.437	8.707	4.801	column1
25	144.18	2.602	4.919	8.707	4.801	column1
25	142.883	4.522	8.402	8.707	4.801	column1
25	141.586	6.443	11.885	8.707	4.801	column1
25	140.288	8.364	15.368	8.707	4.801	column1
25	138.991	10.284	18.85	8.707	4.801	column1
26	101.811	3.489	6.11	5.915	3.295	column1
26	100.929	2.171	3.744	5.915	3.295	column1
26	100.046	0.853	1.378	5.915	3.295	column1
26	99.163	0.465	0.988	5.915	3.295	column1
26	98.281	1.783	3.354	5.915	3.295	column1
26	97.398	3.101	5.72	5.915	3.295	column1
26	96.516	4.419	8.087	5.915	3.295	column1
26	95.633	5.737	10.453	5.915	3.295	column1
26	94.75	7.054	12.819	5.915	3.295	column1
26	142.536	4.884	8.554	8.281	4.613	column1
26	141.3	3.039	5.241	8.281	4.613	column1
26	140.064	1.194	1.929	8.281	4.613	column1
26	138.829	0.651	1.384	8.281	4.613	column1
26	137.593	2.496	4.696	8.281	4.613	column1
26	136.357	4.341	8.009	8.281	4.613	column1
26	135.122	6.186	11.321	8.281	4.613	column1
26	133.886	8.031	14.634	8.281	4.613	column1
26	132.651	9.876	17.946	8.281	4.613	column1
26	131.389	4.358	7.409	7.164	4.095	column1
26	130.33	2.719	4.543	7.164	4.095	column1
26	129.27	1.081	1.678	7.164	4.095	column1
26	128.211	0.557	1.188	7.164	4.095	column1
26	127.152	2.195	4.054	7.164	4.095	column1
26	126.093	3.833	6.919	7.164	4.095	column1
26	125.034	5.471	9.785	7.164	4.095	column1
26	123.975	7.109	12.651	7.164	4.095	column1
26	122.916	8.748	15.517	7.164	4.095	column1
26	139.578	4.973	7.993	7.796	4.697	column1
26	138.519	3.095	4.875	7.796	4.697	column1
26	137.46	1.216	1.757	7.796	4.697	column1
26	136.401	0.663	1.362	7.796	4.697	column1
26	135.342	2.541	4.48	7.796	4.697	column1
26	134.283	4.42	7.598	7.796	4.697	column1
26	133.224	6.299	10.717	7.796	4.697	column1
26	132.164	8.178	13.835	7.796	4.697	column1
26	131.105	10.056	16.953	7.796	4.697	column1
26	1.466	0.029	0.05	0.059	0.035	column1
26	1.466	0.015	0.027	0.059	0.035	column1
26	1.466	0.001	0.003	0.059	0.035	column1
26	1.466	0.013	0.021	0.059	0.035	column1
26	1.466	0.027	0.044	0.059	0.035	column1
26	1.466	0.041	0.068	0.059	0.035	column1
26	1.466	0.055	0.091	0.059	0.035	column1
26	1.466	0.069	0.115	0.059	0.035	column1
26	1.466	0.083	0.138	0.059	0.035	column1
26	1.466	0.029	0.05	0.059	0.035	column1
26	1.466	0.015	0.027	0.059	0.035	column1
26	1.466	0.001	0.003	0.059	0.035	column1
26	1.466	0.013	0.021	0.059	0.035	column1
26	1.466	0.027	0.044	0.059	0.035	column1
26	1.466	0.041	0.068	0.059	0.035	column1
26	1.466	0.055	0.091	0.059	0.035	column1
26	1.466	0.069	0.115	0.059	0.035	column1
26	1.466	0.083	0.138	0.059	0.035	column1
26	1.466	0.029	0.05	0.059	0.035	column1
26	1.466	0.015	0.027	0.059	0.035	column1
26	1.466	0.001	0.003	0.059	0.035	column1
26	1.466	0.013	0.021	0.059	0.035	column1
26	1.466	0.027	0.044	0.059	0.035	column1
26	1.466	0.041	0.068	0.059	0.035	column1
26	1.466	0.055	0.091	0.059	0.035	column1
26	1.466	0.069	0.115	0.059	0.035	column1
26	1.466	0.083	0.138	0.059	0.035	column1
26	1.466	0.029	0.05	0.059	0.035	column1
26	1.466	0.015	0.027	0.059	0.035	column1
26	1.466	0.001	0.003	0.059	0.035	column1
26	1.466	0.013	0.021	0.059	0.035	column1
26	1.466	0.027	0.044	0.059	0.035	column1
26	1.466	0.041	0.068	0.059	0.035	column1
26	1.466	0.055	0.091	0.059	0.035	column1
26	1.466	0.069	0.115	0.059	0.035	column1
26	1.466	0.083	0.138	0.059	0.035	column1
26	149.662	5.129	8.982	8.695	4.843	column1
26	148.365	3.191	5.503	8.695	4.843	column1
26	147.068	1.254	2.025	8.695	4.843	column1
26	145.77	0.683	1.453	8.695	4.843	column1
26	144.473	2.621	4.931	8.695	4.843	column1
26	143.175	4.558	8.409	8.695	4.843	column1
26	141.878	6.495	11.887	8.695	4.843	column1
26	140.58	8.433	15.365	8.695	4.843	column1
26	139.283	10.37	18.843	8.695	4.843	column1
26	149.662	5.129	8.982	8.695	4.843	column1
26	148.365	3.191	5.503	8.695	4.843	column1
26	147.068	1.254	2.025	8.695	4.843	column1
26	145.77	0.683	1.453	8.695	4.843	column1
26	144.473	2.621	4.931	8.695	4.843	column1
26	143.175	4.558	8.409	8.695	4.843	column1
26	141.878	6.495	11.887	8.695	4.843	column1
26	140.58	8.433	15.365	8.695	4.843	column1
26	139.283	10.37	18.843	8.695	4.843	column1
26	149.662	5.129	8.982	8.695	4.843	column1
26	148.365	3.191	5.503	8.695	4.843	column1
26	147.068	1.254	2.025	8.695	4.843	column1
26	145.77	0.683	1.453	8.695	4.843	column1
26	144.473	2.621	4.931	8.695	4.843	column1
26	143.175	4.558	8.409	8.695	4.843	column1
26	141.878	6.495	11.887	8.695	4.843	column1
26	140.58	8.433	15.365	8.695	4.843	column1
26	139.283	10.37	18.843	8.695	4.843	column1
26	149.662	5.129	8.982	8.695	4.843	column1
26	148.365	3.191	5.503	8.695	4.843	column1
26	147.068	1.254	2.025	8.695	4.843	column1
26	145.77	0.683	1.453	8.695	4.843	column1
26	144.473	2.621	4.931	8.695	4.843	column1
26	143.175	4.558	8.409	8.695	4.843	column1
26	141.878	6.495	11.887	8.695	4.843	column1
26	140.58	8.433	15.365	8.695	4.843	column1
26	139.283	10.37	18.843	8.695	4.843	column1
26	64.141	2.198	3.849	3.727	2.076	column1
26	63.585	1.368	2.359	3.727	2.076	column1
26	63.029	0.537	0.868	3.727	2.076	column1
26	62.473	0.293	0.623	3.727	2.076	column1
26	61.917	1.123	2.113	3.727	2.076	column1
26	61.361	1.953	3.604	3.727	2.076	column1
26	60.805	2.784	5.095	3.727	2.076	column1
26	60.249	3.614	6.585	3.727	2.076	column1
26	59.693	4.444	8.076	3.727	2.076	column1
26	64.141	2.198	3.849	3.727	2.076	column1
26	63.585	1.368	2.359	3.727	2.076	column1
26	63.029	0.537	0.868	3.727	2.076	column1
26	62.473	0.293	0.623	3.727	2.076	column1
26	61.917	1.123	2.113	3.727	2.076	column1
26	61.361	1.953	3.604	3.727	2.076	column1
26	60.805	2.784	5.095	3.727	2.076	column1
26	60.249	3.614	6.585	3.727	2.076	column1
26	59.693	4.444	8.076	3.727	2.076	column1
26	64.141	2.198	3.849	3.727	2.076	column1
26	63.585	1.368	2.359	3.727	2.076	column1
26	63.029	0.537	0.868	3.727	2.076	column1
26	62.473	0.293	0.623	3.727	2.076	column1
26	61.917	1.123	2.113	3.727	2.076	column1
26	61.361	1.953	3.604	3.727	2.076	column1
26	60.805	2.784	5.095	3.727	2.076	column1
26	60.249	3.614	6.585	3.727	2.076	column1
26	59.693	4.444	8.076	3.727	2.076	column1
26	64.141	2.198	3.849	3.727	2.076	column1
26	63.585	1.368	2.359	3.727	2.076	column1
26	63.029	0.537	0.868	3.727	2.076	column1
26	62.473	0.293	0.623	3.727	2.076	column1
26	61.917	1.123	2.113	3.727	2.076	column1
26	61.361	1.953	3.604	3.727	2.076	column1
26	60.805	2.784	5.095	3.727	2.076	column1
26	60.249	3.614	6.585	3.727	2.076	column1
26	59.693	4.444	8.076	3.727	2.076	column1
26	46.481	1.461	3.372	3.931	1.774	column1
26	46.481	0.751	1.799	3.931	1.774	column1
26	46.481	0.042	0.227	3.931	1.774	column1
26	46.481	0.668	1.345	3.931	1.774	column1
26	46.481	1.377	2.917	3.931	1.774	column1
26	46.481	2.087	4.49	3.931	1.774	column1
26	46.481	2.797	6.062	3.931	1.774	column1
26	46.481	3.506	7.634	3.931	1.774	column1
26	46.481	4.216	9.206	3.931	1.774	column1
26	2.933	0.058	0.1	0.118	0.07	column1
26	2.933	0.03	0.053	0.118	0.07	column1
26	2.933	0.002	0.006	0.118	0.07	column1
26	2.933	0.026	0.041	0.118	0.07	column1
26	2.933	0.054	0.088	0.118	0.07	column1
26	2.933	0.083	0.135	0.118	0.07	column1
26	2.933	0.111	0.183	0.118	0.07	column1
26	2.933	0.139	0.23	0.118	0.07	column1
26	2.933	0.167	0.277	0.118	0.07	column1
26	2.933	0.058	0.1	0.118	0.07	column1
26	2.933	0.03	0.053	0.118	0.07	column1
26	2.933	0.002	0.006	0.118	0.07	column1
26	2.933	0.026	0.041	0.118	0.07	column1
26	2.933	0.054	0.088	0.118	0.07	column1
26	2.933	0.083	0.135	0.118	0.07	column1
26	2.933	0.111	0.183	0.118	0.07	column1
26	2.933	0.139	0.23	0.118	0.07	column1
26	2.933	0.167	0.277	0.118	0.07	column1
26	6.665	0.389	0.351	0.376	0.375	column1
26	6.665	0.239	0.201	0.376	0.375	column1
26	6.665	0.089	0.05	0.376	0.375	column1
26	6.665	0.06	0.1	0.376	0.375	column1
26	6.665	0.21	0.25	0.376	0.375	column1
26	6.665	0.36	0.4	0.376	0.375	column1
26	6.665	0.51	0.551	0.376	0.375	column1
26	6.665	0.66	0.701	0.376	0.375	column1
26	6.665	0.81	0.851	0.376	0.375	column1
26	9.045	0.528	0.476	0.51	0.508	column1
26	9.045	0.325	0.272	0.51	0.508	column1
26	9.045	0.121	0.068	0.51	0.508	column1
26	9.045	0.082	0.136	0.51	0.508	column1
26	9.045	0.285	0.339	0.51	0.508	column1
26	9.045	0.489	0.543	0.51	0.508	column1
26	9.045	0.692	0.747	0.51	0.508	column1
26	9.045	0.895	0.951	0.51	0.508	column1
26	9.045	1.099	1.155	0.51	0.508	column1
26	45.733	1.697	2.488	1.727	1.217	column1
26	44.85	1.21	1.797	1.727	1.217	column1
26	43.967	0.724	1.106	1.727	1.217	column1
26	43.085	0.237	0.416	1.727	1.217	column1
26	42.202	0.25	0.275	1.727	1.217	column1
26	41.32	0.736	0.966	1.727	1.217	column1
26	40.437	1.223	1.657	1.727	1.217	column1
26	39.554	1.709	2.347	1.727	1.217	column1
26	38.672	2.196	3.038	1.727	1.217	column1
26	1.466	5.129	8.982	8.695	4.843	column1
26	1.466	3.191	5.503	8.695	4.843	column1
26	1.466	1.254	2.025	8.695	4.843	column1
26	1.466	0.683	1.453	8.695	4.843	column1
26	1.466	2.621	4.931	8.695	4.843	column1
26	1.466	4.558	8.409	8.695	4.843	column1
26	1.466	6.495	11.887	8.695	4.843	column1
26	1.466	8.433	15.365	8.695	4.843	column1
26	1.466	10.37	18.843	8.695	4.843	column1
26	149.662	5.129	8.982	0.118	0.07	column1
26	148.365	3.191	5.503	0.118	0.07	column1
26	147.068	1.254	2.025	0.118	0.07	column1
26	145.77	0.683	1.453	0.118	0.07	column1
26	144.473	2.621	4.931	0.118	0.07	column1
26	143.175	4.558	8.409	0.118	0.07	column1
26	141.878	6.495	11.887	0.118	0.07	column1
26	140.58	8.433	15.365	0.118	0.07	column1
26	139.283	10.37	18.843	0.118	0.07	column1
26	149.662	5.129	8.982	8.695	4.843	column1
26	148.365	3.191	5.503	8.695	4.843	column1
26	147.068	1.254	2.025	8.695	4.843	column1
26	145.77	0.683	1.453	8.695	4.843	column1
26	144.473	2.621	4.931	8.695	4.843	column1
26	143.175	4.558	8.409	8.695	4.843	column1
26	141.878	6.495	11.887	8.695	4.843	column1
26	140.58	8.433	15.365	8.695	4.843	column1
26	139.283	10.37	18.843	8.695	4.843	column1
27	89.676	3.289	7.715	8.115	3.336	column1
27	88.794	1.955	4.469	8.115	3.336	column1
27	87.911	0.62	1.223	8.115	3.336	column1
27	87.029	0.714	2.023	8.115	3.336	column1
27	86.146	2.048	5.269	8.115	3.336	column1
27	85.263	3.382	8.516	8.115	3.336	column1
27	84.381	4.717	11.762	8.115	3.336	column1
27	83.498	6.051	15.008	8.115	3.336	column1
27	82.616	7.385	18.254	8.115	3.336	column1
27	125.547	4.604	10.801	11.362	4.67	column1
27	124.311	2.736	6.257	11.362	4.67	column1
27	123.076	0.868	1.712	11.362	4.67	column1
27	121.84	1	2.833	11.362	4.67	column1
27	120.604	2.867	7.377	11.362	4.67	column1
27	119.369	4.735	11.922	11.362	4.67	column1
27	118.133	6.603	16.466	11.362	4.67	column1
27	116.898	8.471	21.011	11.362	4.67	column1
27	115.662	10.339	25.556	11.362	4.67	column1
27	114.867	4.173	9.487	10.047	4.239	column1
27	113.807	2.477	5.468	10.047	4.239	column1
27	112.748	0.782	1.449	10.047	4.239	column1
27	111.689	0.914	2.569	10.047	4.239	column1
27	110.63	2.609	6.588	10.047	4.239	column1
27	109.571	4.305	10.607	10.047	4.239	column1
27	108.512	6	14.625	10.047	4.239	column1
27	107.453	7.696	18.644	10.047	4.239	column1
27	106.394	9.391	22.663	10.047	4.239	column1
27	121.524	4.838	10.399	11.252	4.962	column1
27	120.465	2.853	5.898	11.252	4.962	column1
27	119.406	0.868	1.397	11.252	4.962	column1
27	118.347	1.117	3.104	11.252	4.962	column1
27	117.288	3.101	7.605	11.252	4.962	column1
27	116.229	5.086	12.105	11.252	4.962	column1
27	115.17	7.071	16.606	11.252	4.962	column1
27	114.11	9.056	21.107	11.252	4.962	column1
27	113.051	11.041	25.608	11.252	4.962	column1
27	1.129	0.02	0.05	0.064	0.025	column1
27	1.129	0.01	0.024	0.064	0.025	column1
27	1.129	0.001	0.002	0.064	0.025	column1
27	1.129	0.009	0.027	0.064	0.025	column1
27	1.129	0.019	0.053	0.064	0.025	column1
27	1.129	0.029	0.078	0.064	0.025	column1
27	1.129	0.039	0.104	0.064	0.025	column1
27	1.129	0.049	0.129	0.064	0.025	column1
27	1.129	0.059	0.155	0.064	0.025	column1
27	1.129	0.02	0.05	0.064	0.025	column1
27	1.129	0.01	0.024	0.064	0.025	column1
27	1.129	0.001	0.002	0.064	0.025	column1
27	1.129	0.009	0.027	0.064	0.025	column1
27	1.129	0.019	0.053	0.064	0.025	column1
27	1.129	0.029	0.078	0.064	0.025	column1
27	1.129	0.039	0.104	0.064	0.025	column1
27	1.129	0.049	0.129	0.064	0.025	column1
27	1.129	0.059	0.155	0.064	0.025	column1
27	1.129	0.02	0.05	0.064	0.025	column1
27	1.129	0.01	0.024	0.064	0.025	column1
27	1.129	0.001	0.002	0.064	0.025	column1
27	1.129	0.009	0.027	0.064	0.025	column1
27	1.129	0.019	0.053	0.064	0.025	column1
27	1.129	0.029	0.078	0.064	0.025	column1
27	1.129	0.039	0.104	0.064	0.025	column1
27	1.129	0.049	0.129	0.064	0.025	column1
27	1.129	0.059	0.155	0.064	0.025	column1
27	1.129	0.02	0.05	0.064	0.025	column1
27	1.129	0.01	0.024	0.064	0.025	column1
27	1.129	0.001	0.002	0.064	0.025	column1
27	1.129	0.009	0.027	0.064	0.025	column1
27	1.129	0.019	0.053	0.064	0.025	column1
27	1.129	0.029	0.078	0.064	0.025	column1
27	1.129	0.039	0.104	0.064	0.025	column1
27	1.129	0.049	0.129	0.064	0.025	column1
27	1.129	0.059	0.155	0.064	0.025	column1
27	131.824	4.834	11.341	11.93	4.903	column1
27	130.527	2.873	6.569	11.93	4.903	column1
27	129.23	0.912	1.798	11.93	4.903	column1
27	127.932	1.05	2.974	11.93	4.903	column1
27	126.635	3.011	7.746	11.93	4.903	column1
27	125.337	4.972	12.518	11.93	4.903	column1
27	124.04	6.933	17.29	11.93	4.903	column1
27	122.742	8.895	22.062	11.93	4.903	column1
27	121.445	10.856	26.833	11.93	4.903	column1
27	131.824	4.834	11.341	11.93	4.903	column1
27	130.527	2.873	6.569	11.93	4.903	column1
27	129.23	0.912	1.798	11.93	4.903	column1
27	127.932	1.05	2.974	11.93	4.903	column1
27	126.635	3.011	7.746	11.93	4.903	column1
27	125.337	4.972	12.518	11.93	4.903	column1
27	124.04	6.933	17.29	11.93	4.903	column1
27	122.742	8.895	22.062	11.93	4.903	column1
27	121.445	10.856	26.833	11.93	4.903	column1
27	131.824	4.834	11.341	11.93	4.903	column1
27	130.527	2.873	6.569	11.93	4.903	column1
27	129.23	0.912	1.798	11.93	4.903	column1
27	127.932	1.05	2.974	11.93	4.903	column1
27	126.635	3.011	7.746	11.93	4.903	column1
27	125.337	4.972	12.518	11.93	4.903	column1
27	124.04	6.933	17.29	11.93	4.903	column1
27	122.742	8.895	22.062	11.93	4.903	column1
27	121.445	10.856	26.833	11.93	4.903	column1
27	131.824	4.834	11.341	11.93	4.903	column1
27	130.527	2.873	6.569	11.93	4.903	column1
27	129.23	0.912	1.798	11.93	4.903	column1
27	127.932	1.05	2.974	11.93	4.903	column1
27	126.635	3.011	7.746	11.93	4.903	column1
27	125.337	4.972	12.518	11.93	4.903	column1
27	124.04	6.933	17.29	11.93	4.903	column1
27	122.742	8.895	22.062	11.93	4.903	column1
27	121.445	10.856	26.833	11.93	4.903	column1
27	56.496	2.072	4.861	5.113	2.101	column1
27	55.94	1.231	2.815	5.113	2.101	column1
27	55.384	0.391	0.77	5.113	2.101	column1
27	54.828	0.45	1.275	5.113	2.101	column1
27	54.272	1.29	3.32	5.113	2.101	column1
27	53.716	2.131	5.365	5.113	2.101	column1
27	53.16	2.971	7.41	5.113	2.101	column1
27	52.604	3.812	9.455	5.113	2.101	column1
27	52.048	4.653	11.5	5.113	2.101	column1
27	56.496	2.072	4.861	5.113	2.101	column1
27	55.94	1.231	2.815	5.113	2.101	column1
27	55.384	0.391	0.77	5.113	2.101	column1
27	54.828	0.45	1.275	5.113	2.101	column1
27	54.272	1.29	3.32	5.113	2.101	column1
27	53.716	2.131	5.365	5.113	2.101	column1
27	53.16	2.971	7.41	5.113	2.101	column1
27	52.604	3.812	9.455	5.113	2.101	column1
27	52.048	4.653	11.5	5.113	2.101	column1
27	56.496	2.072	4.861	5.113	2.101	column1
27	55.94	1.231	2.815	5.113	2.101	column1
27	55.384	0.391	0.77	5.113	2.101	column1
27	54.828	0.45	1.275	5.113	2.101	column1
27	54.272	1.29	3.32	5.113	2.101	column1
27	53.716	2.131	5.365	5.113	2.101	column1
27	53.16	2.971	7.41	5.113	2.101	column1
27	52.604	3.812	9.455	5.113	2.101	column1
27	52.048	4.653	11.5	5.113	2.101	column1
27	56.496	2.072	4.861	5.113	2.101	column1
27	55.94	1.231	2.815	5.113	2.101	column1
27	55.384	0.391	0.77	5.113	2.101	column1
27	54.828	0.45	1.275	5.113	2.101	column1
27	54.272	1.29	3.32	5.113	2.101	column1
27	53.716	2.131	5.365	5.113	2.101	column1
27	53.16	2.971	7.41	5.113	2.101	column1
27	52.604	3.812	9.455	5.113	2.101	column1
27	52.048	4.653	11.5	5.113	2.101	column1
27	40.909	1.365	3.7	4.712	1.646	column1
27	40.909	0.706	1.815	4.712	1.646	column1
27	40.909	0.048	0.069	4.712	1.646	column1
27	40.909	0.611	1.954	4.712	1.646	column1
27	40.909	1.269	3.839	4.712	1.646	column1
27	40.909	1.928	5.724	4.712	1.646	column1
27	40.909	2.586	7.609	4.712	1.646	column1
27	40.909	3.245	9.494	4.712	1.646	column1
27	40.909	3.903	11.378	4.712	1.646	column1
27	2.258	0.041	0.099	0.128	0.05	column1
27	2.258	0.021	0.048	0.128	0.05	column1
27	2.258	0.001	0.003	0.128	0.05	column1
27	2.258	0.019	0.054	0.128	0.05	column1
27	2.258	0.039	0.105	0.128	0.05	column1
27	2.258	0.058	0.157	0.128	0.05	column1
27	2.258	0.078	0.208	0.128	0.05	column1
27	2.258	0.098	0.259	0.128	0.05	column1
27	2.258	0.118	0.31	0.128	0.05	column1
27	2.258	0.041	0.099	0.128	0.05	column1
27	2.258	0.021	0.048	0.128	0.05	column1
27	2.258	0.001	0.003	0.128	0.05	column1
27	2.258	0.019	0.054	0.128	0.05	column1
27	2.258	0.039	0.105	0.128	0.05	column1
27	2.258	0.058	0.157	0.128	0.05	column1
27	2.258	0.078	0.208	0.128	0.05	column1
27	2.258	0.098	0.259	0.128	0.05	column1
27	2.258	0.118	0.31	0.128	0.05	column1
27	5.367	0.429	0.571	0.756	0.465	column1
27	5.367	0.243	0.269	0.756	0.465	column1
27	5.367	0.058	0.034	0.756	0.465	column1
27	5.367	0.128	0.336	0.756	0.465	column1
27	5.367	0.314	0.639	0.756	0.465	column1
27	5.367	0.5	0.941	0.756	0.465	column1
27	5.367	0.686	1.243	0.756	0.465	column1
27	5.367	0.872	1.546	0.756	0.465	column1
27	5.367	1.058	1.848	0.756	0.465	column1
27	7.284	0.583	0.775	1.026	0.631	column1
27	7.284	0.33	0.364	1.026	0.631	column1
27	7.284	0.078	0.046	1.026	0.631	column1
27	7.284	0.174	0.456	1.026	0.631	column1
27	7.284	0.426	0.867	1.026	0.631	column1
27	7.284	0.679	1.277	1.026	0.631	column1
27	7.284	0.931	1.688	1.026	0.631	column1
27	7.284	1.183	2.098	1.026	0.631	column1
27	7.284	1.436	2.508	1.026	0.631	column1
27	41.142	1.535	3.543	2.775	1.274	column1
27	40.259	1.026	2.433	2.775	1.274	column1
27	39.377	0.516	1.323	2.775	1.274	column1
27	38.494	0.006	0.213	2.775	1.274	column1
27	37.612	0.503	0.897	2.775	1.274	column1
27	36.729	1.013	2.007	2.775	1.274	column1
27	35.846	1.523	3.117	2.775	1.274	column1
27	34.964	2.032	4.227	2.775	1.274	column1
27	34.081	2.542	5.338	2.775	1.274	column1
27	1.129	4.838	11.341	0.128	4.962	column1
27	1.129	2.853	6.569	0.128	4.962	column1
27	1.129	0.868	1.798	0.128	4.962	column1
27	1.129	1.117	2.974	0.128	4.962	column1
27	1.129	3.101	7.746	0.128	4.962	column1
27	1.129	5.086	12.518	0.128	4.962	column1
27	1.129	7.071	17.29	0.128	4.962	column1
27	1.129	9.056	22.062	0.128	4.962	column1
27	1.129	11.041	26.833	0.128	4.962	column1
27	131.824	4.838	11.341	11.93	0.05	column1
27	130.527	2.853	6.569	11.93	0.05	column1
27	129.23	0.868	1.798	11.93	0.05	column1
27	127.932	1.117	2.974	11.93	0.05	column1
27	126.635	3.101	7.746	11.93	0.05	column1
27	125.337	5.086	12.518	11.93	0.05	column1
27	124.04	7.071	17.29	11.93	0.05	column1
27	122.742	9.056	22.062	11.93	0.05	column1
27	121.445	11.041	26.833	11.93	0.05	column1
27	131.824	4.838	11.341	11.93	4.962	column1
27	130.527	2.853	6.569	11.93	4.962	column1
27	129.23	0.868	1.798	11.93	4.962	column1
27	127.932	1.117	2.974	11.93	4.962	column1
27	126.635	3.101	7.746	11.93	4.962	column1
27	125.337	5.086	12.518	11.93	4.962	column1
27	124.04	7.071	17.29	11.93	4.962	column1
27	122.742	9.056	22.062	11.93	4.962	column1
27	121.445	11.041	26.833	11.93	4.962	column1
39	18.123	7.558	19.205	9.082	3.46	column1
39	17.296	6.26	15.799	9.082	3.46	column1
39	16.468	4.963	12.393	9.082	3.46	column1
39	15.641	3.665	8.987	9.082	3.46	column1
39	14.813	2.368	5.581	9.082	3.46	column1
39	13.986	1.07	2.176	9.082	3.46	column1
39	13.159	0.227	1.23	9.082	3.46	column1
39	12.331	1.525	4.636	9.082	3.46	column1
39	11.504	2.822	8.042	9.082	3.46	column1
39	25.372	10.581	26.887	12.715	4.844	column1
39	24.214	8.764	22.119	12.715	4.844	column1
39	23.056	6.948	17.35	12.715	4.844	column1
39	21.897	5.131	12.582	12.715	4.844	column1
39	20.739	3.315	7.814	12.715	4.844	column1
39	19.58	1.498	3.046	12.715	4.844	column1
39	18.422	0.318	1.722	12.715	4.844	column1
39	17.264	2.134	6.491	12.715	4.844	column1
39	16.105	3.951	11.259	12.715	4.844	column1
39	25.327	9.956	24.925	12.338	4.746	column1
39	24.334	8.176	20.298	12.338	4.746	column1
39	23.341	6.396	15.671	12.338	4.746	column1
39	22.348	4.616	11.044	12.338	4.746	column1
39	21.355	2.836	6.417	12.338	4.746	column1
39	20.362	1.056	1.791	12.338	4.746	column1
39	19.369	0.724	2.836	12.338	4.746	column1
39	18.376	2.504	7.463	12.338	4.746	column1
39	17.383	4.284	12.09	12.338	4.746	column1
39	24.007	11.262	27.305	12.938	5.117	column1
39	23.014	9.343	22.453	12.938	5.117	column1
39	22.021	7.424	17.602	12.938	5.117	column1
39	21.028	5.505	12.75	12.938	5.117	column1
39	20.035	3.586	7.898	12.938	5.117	column1
39	19.042	1.667	3.047	12.938	5.117	column1
39	18.049	0.252	1.805	12.938	5.117	column1
39	17.056	2.171	6.657	12.938	5.117	column1
39	16.063	4.09	11.508	12.938	5.117	column1
39	1.116	0.078	0.213	0.312	0.114	column1
39	1.116	0.035	0.096	0.312	0.114	column1
39	1.116	0.007	0.021	0.312	0.114	column1
39	1.116	0.05	0.138	0.312	0.114	column1
39	1.116	0.092	0.255	0.312	0.114	column1
39	1.116	0.135	0.371	0.312	0.114	column1
