c_h	Mn	Pn	phiMn	phiPn	c_b	Mnb	Pnb	phiMnb	phiPnb	phiVh	phiVb
-250.19076923076926	-329.21501584381286	-585.8855268143503	-213.98976029847836	-380.82559242932774	-250.19076923076926	-332.6062603936079	-585.8855268143503	-216.19406925584514	-380.82559242932774	304.7101825685706	304.7101825685706
-254.6584615384615	-336.628660593676	-606.2213452758883	-218.8086293858894	-394.04387442932745	-254.6584615384615	-340.019905143471	-606.2213452758883	-221.01293834325617	-394.04387442932745	304.7101825685706	304.7101825685706
-259.12615384615384	-344.1195313962938	-626.5571637374269	-223.67769540759096	-407.2621564293275	-259.12615384615384	-347.5107759460888	-626.5571637374269	-225.88200436495774	-407.2621564293275	304.7101825685706	304.7101825685706
-263.5938461538462	-351.6876282516662	-646.8929821989657	-228.596958363583	-420.4804384293277	-263.5938461538462	-355.0788728014612	-646.8929821989657	-230.8012673209498	-420.4804384293277	304.7101825685706	304.7101825685706
-268.0615384615384	-359.33295115979297	-667.2288006605037	-233.56641825386544	-433.6987204293274	-268.0615384615384	-362.724195709588	-667.2288006605037	-235.7707272112322	-433.6987204293274	304.7101825685706	304.7101825685706
-272.52923076923076	-367.0555001206744	-687.5646191220422	-238.58607507843837	-446.91700242932745	-272.52923076923076	-370.44674467046946	-687.5646191220422	-240.79038403580515	-446.91700242932745	304.7101825685706	304.7101825685706
-276.9969230769231	-374.85527513431043	-707.9004375835809	-243.6559288373018	-460.1352844293276	-276.9969230769231	-378.24651968410546	-707.9004375835809	-245.86023779466856	-460.1352844293276	304.7101825685706	304.7101825685706
-281.46461538461534	-382.7322762007009	-728.2362560451193	-248.77597953045557	-473.35356642932754	-281.46461538461534	-386.1235207504959	-728.2362560451193	-250.98028848782235	-473.35356642932754	304.7101825685706	304.7101825685706
-285.9323076923077	-390.686503319846	-748.5720745066576	-253.9462271578999	-486.5718484293275	-285.9323076923077	-394.07774786964103	-748.5720745066576	-256.1505361152667	-486.5718484293275	304.7101825685706	304.7101825685706
-290.40000000000003	-398.7179564917457	-768.9078929681963	-259.16667171963473	-499.7901304293276	-290.40000000000003	-402.10920104154076	-768.9078929681963	-261.3709806770015	-499.7901304293276	304.7101825685706	304.7101825685706
